,Year,Region,Arrivals_x,Business,Leisure,Medical,Diaspora,Others,Arrivals_y,Mode,Percentage
511,2017,Central and South Amercia,14875.0,10.6,87.24,0.01,1.24,0.91,10035803,Sea,0.7
512,2017,Central and South Amercia,14875.0,10.6,87.24,0.01,1.24,0.91,10035803,Land,19.7
513,2017,Central and South Amercia,24453.0,26.17,66.67,0.08,5.22,1.85,10035803,Air,79.6
514,2017,Central and South Amercia,24453.0,26.17,66.67,0.08,5.22,1.85,10035803,Sea,0.7
515,2017,Central and South Amercia,24453.0,26.17,66.67,0.08,5.22,1.85,10035803,Land,19.7
516,2017,Central and South Amercia,18114.0,15.16,80.2,0.08,3.31,1.25,10035803,Air,79.6
517,2017,Central and South Amercia,18114.0,15.16,80.2,0.08,3.31,1.25,10035803,Sea,0.7
518,2017,Central and South Amercia,18114.0,15.16,80.2,0.08,3.31,1.25,10035803,Land,19.7
519,2017,Central and South Amercia,34625.0,16.72,67.6,0.21,11.71,3.75,10035803,Air,79.6
520,2017,Central and South Amercia,34625.0,16.72,67.6,0.21,11.71,3.75,10035803,Sea,0.7
521,2017,Central and South Amercia,34625.0,16.72,67.6,0.21,11.71,3.75,10035803,Land,19.7
522,2017,Central and South Amercia,92067.0,17.83,73.17,0.12,6.6,2.29,10035803,Air,79.6
523,2017,Central and South Amercia,92067.0,17.83,73.17,0.12,6.6,2.29,10035803,Sea,0.7
524,2017,Central and South Amercia,92067.0,17.83,73.17,0.12,6.6,2.29,10035803,Land,19.7
525,2017,Western Europe,31832.0,24.27,51.2,0.05,23.32,1.16,10035803,Air,79.6
526,2017,Western Europe,31832.0,24.27,51.2,0.05,23.32,1.16,10035803,Sea,0.7
527,2017,Western Europe,31832.0,24.27,51.2,0.05,23.32,1.16,10035803,Land,19.7
528,2017,Western Europe,41902.0,25.3,47.79,0.07,22.95,3.89,10035803,Air,79.6
529,2017,Western Europe,41902.0,25.3,47.79,0.07,22.95,3.89,10035803,Sea,0.7
530,2017,Western Europe,41902.0,25.3,47.79,0.07,22.95,3.89,10035803,Land,19.7
531,2017,Western Europe,26761.0,37.18,52.77,0.1,8.8,1.16,10035803,Air,79.6
532,2017,Western Europe,26761.0,37.18,52.77,0.1,8.8,1.16,10035803,Sea,0.7
533,2017,Western Europe,26761.0,37.18,52.77,0.1,8.8,1.16,10035803,Land,19.7
534,2017,Western Europe,20384.0,32.58,57.98,0.04,7.88,1.51,10035803,Air,79.6
535,2017,Western Europe,20384.0,32.58,57.98,0.04,7.88,1.51,10035803,Sea,0.7
536,2017,Western Europe,20384.0,32.58,57.98,0.04,7.88,1.51,10035803,Land,19.7
537,2017,Western Europe,249620.0,20.59,64.17,0.04,12.67,2.53,10035803,Air,79.6
538,2017,Western Europe,249620.0,20.59,64.17,0.04,12.67,2.53,10035803,Sea,0.7
539,2017,Western Europe,249620.0,20.59,64.17,0.04,12.67,2.53,10035803,Land,19.7
540,2017,Western Europe,269380.0,31.02,55.0,4.0,12.83,1.11,10035803,Air,79.6
541,2017,Western Europe,269380.0,31.02,55.0,4.0,12.83,1.11,10035803,Sea,0.7
542,2017,Western Europe,269380.0,31.02,55.0,4.0,12.83,1.11,10035803,Land,19.7
543,2017,Western Europe,10286.0,25.86,61.16,0.01,7.03,5.93,10035803,Air,79.6
544,2017,Western Europe,10286.0,25.86,61.16,0.01,7.03,5.93,10035803,Sea,0.7
545,2017,Western Europe,10286.0,25.86,61.16,0.01,7.03,5.93,10035803,Land,19.7
546,2017,Western Europe,37993.0,19.47,36.69,0.05,42.53,1.25,10035803,Air,79.6
547,2017,Western Europe,37993.0,19.47,36.69,0.05,42.53,1.25,10035803,Sea,0.7
548,2017,Western Europe,37993.0,19.47,36.69,0.05,42.53,1.25,10035803,Land,19.7
549,2017,Western Europe,111915.0,27.14,56.09,0.04,15.9,0.83,10035803,Air,79.6
550,2017,Western Europe,111915.0,27.14,56.09,0.04,15.9,0.83,10035803,Sea,0.7
551,2017,Western Europe,111915.0,27.14,56.09,0.04,15.9,0.83,10035803,Land,19.7
552,2017,Western Europe,76652.0,30.59,50.06,0.11,17.4,1.83,10035803,Air,79.6
553,2017,Western Europe,76652.0,30.59,50.06,0.11,17.4,1.83,10035803,Sea,0.7
554,2017,Western Europe,76652.0,30.59,50.06,0.11,17.4,1.83,10035803,Land,19.7
555,2017,Western Europe,20882.0,15.94,53.07,0.28,28.84,1.87,10035803,Air,79.6
556,2017,Western Europe,20882.0,15.94,53.07,0.28,28.84,1.87,10035803,Sea,0.7
557,2017,Western Europe,20882.0,15.94,53.07,0.28,28.84,1.87,10035803,Land,19.7
558,2017,Western Europe,66378.0,4.62,22.68,0.02,68.33,4.34,10035803,Air,79.6
559,2017,Western Europe,66378.0,4.62,22.68,0.02,68.33,4.34,10035803,Sea,0.7
560,2017,Western Europe,66378.0,4.62,22.68,0.02,68.33,4.34,10035803,Land,19.7
561,2017,Western Europe,81442.0,18.37,72.72,0.02,7.79,1.1,10035803,Air,79.6
562,2017,Western Europe,81442.0,18.37,72.72,0.02,7.79,1.1,10035803,Sea,0.7
563,2017,Western Europe,81442.0,18.37,72.72,0.02,7.79,1.1,10035803,Land,19.7
564,2017,Western Europe,45851.0,28.76,55.87,0.1,13.95,1.34,10035803,Air,79.6
565,2017,Western Europe,45851.0,28.76,55.87,0.1,13.95,1.34,10035803,Sea,0.7
566,2017,Western Europe,45851.0,28.76,55.87,0.1,13.95,1.34,10035803,Land,19.7
567,2017,Western Europe,49607.0,19.75,65.04,0.12,13.55,1.53,10035803,Air,79.6
568,2017,Western Europe,49607.0,19.75,65.04,0.12,13.55,1.53,10035803,Sea,0.7
569,2017,Western Europe,49607.0,19.75,65.04,0.12,13.55,1.53,10035803,Land,19.7
570,2017,Western Europe,986296.0,11.06,42.49,0.08,43.19,3.19,10035803,Air,79.6
571,2017,Western Europe,986296.0,11.06,42.49,0.08,43.19,3.19,10035803,Sea,0.7
572,2017,Western Europe,986296.0,11.06,42.49,0.08,43.19,3.19,10035803,Land,19.7
573,2017,Western Europe,6492.0,21.33,59.81,0.15,15.44,3.26,10035803,Air,79.6
574,2017,Western Europe,6492.0,21.33,59.81,0.15,15.44,3.26,10035803,Sea,0.7
575,2017,Western Europe,6492.0,21.33,59.81,0.15,15.44,3.26,10035803,Land,19.7
576,2017,Western Europe,2133673.0,17.99,49.43,0.07,30.04,2.48,10035803,Air,79.6
577,2017,Western Europe,2133673.0,17.99,49.43,0.07,30.04,2.48,10035803,Sea,0.7
578,2017,Western Europe,2133673.0,17.99,49.43,0.07,30.04,2.48,10035803,Land,19.7
579,2017,Eastern Europe,11852.0,33.04,62.95,0.05,2.58,1.39,10035803,Air,79.6
580,2017,Eastern Europe,11852.0,33.04,62.95,0.05,2.58,1.39,10035803,Sea,0.7
581,2017,Eastern Europe,11852.0,33.04,62.95,0.05,2.58,1.39,10035803,Land,19.7
582,2017,Eastern Europe,9241.0,24.93,70.26,0.17,3.43,1.21,10035803,Air,79.6
583,2017,Eastern Europe,9241.0,24.93,70.26,0.17,3.43,1.21,10035803,Sea,0.7
584,2017,Eastern Europe,9241.0,24.93,70.26,0.17,3.43,1.21,10035803,Land,19.7
585,2017,Eastern Europe,15421.0,6.79,83.34,2.38,4.92,2.57,10035803,Air,79.6
586,2017,Eastern Europe,15421.0,6.79,83.34,2.38,4.92,2.57,10035803,Sea,0.7
587,2017,Eastern Europe,15421.0,6.79,83.34,2.38,4.92,2.57,10035803,Land,19.7
588,2017,Eastern Europe,28674.0,23.58,71.28,0.02,3.67,1.45,10035803,Air,79.6
589,2017,Eastern Europe,28674.0,23.58,71.28,0.02,3.67,1.45,10035803,Sea,0.7
590,2017,Eastern Europe,28674.0,23.58,71.28,0.02,3.67,1.45,10035803,Land,19.7
591,2017,Eastern Europe,278904.0,9.92,88.09,0.11,1.3,0.59,10035803,Air,79.6
592,2017,Eastern Europe,278904.0,9.92,88.09,0.11,1.3,0.59,10035803,Sea,0.7
593,2017,Eastern Europe,278904.0,9.92,88.09,0.11,1.3,0.59,10035803,Land,19.7
594,2017,Eastern Europe,25988.0,11.17,78.27,0.43,4.38,5.75,10035803,Air,79.6
595,2017,Eastern Europe,25988.0,11.17,78.27,0.43,4.38,5.75,10035803,Sea,0.7
596,2017,Eastern Europe,25988.0,11.17,78.27,0.43,4.38,5.75,10035803,Land,19.7
597,2017,Eastern Europe,102792.0,16.45,66.92,10.78,3.13,2.72,10035803,Air,79.6
598,2017,Eastern Europe,102792.0,16.45,66.92,10.78,3.13,2.72,10035803,Sea,0.7
599,2017,Eastern Europe,102792.0,16.45,66.92,10.78,3.13,2.72,10035803,Land,19.7
600,2017,Eastern Europe,472872.0,12.89,81.15,2.37,2.16,1.44,10035803,Air,79.6
601,2017,Eastern Europe,472872.0,12.89,81.15,2.37,2.16,1.44,10035803,Sea,0.7
602,2017,Eastern Europe,472872.0,12.89,81.15,2.37,2.16,1.44,10035803,Land,19.7
603,2017,Africa,20528.0,51.85,29.73,1.21,5.34,11.87,10035803,Air,79.6
604,2017,Africa,20528.0,51.85,29.73,1.21,5.34,11.87,10035803,Sea,0.7
605,2017,Africa,20528.0,51.85,29.73,1.21,5.34,11.87,10035803,Land,19.7
606,2017,Africa,46011.0,5.81,27.23,16.29,46.18,4.49,10035803,Air,79.6
607,2017,Africa,46011.0,5.81,27.23,16.29,46.18,4.49,10035803,Sea,0.7
608,2017,Africa,46011.0,5.81,27.23,16.29,46.18,4.49,10035803,Land,19.7
609,2017,Africa,37706.0,3.19,79.71,4.46,9.68,2.96,10035803,Air,79.6
610,2017,Africa,37706.0,3.19,79.71,4.46,9.68,2.96,10035803,Sea,0.7
611,2017,Africa,37706.0,3.19,79.71,4.46,9.68,2.96,10035803,Land,19.7
612,2017,Africa,12651.0,16.24,11.63,43.71,14.17,14.25,10035803,Air,79.6
613,2017,Africa,12651.0,16.24,11.63,43.71,14.17,14.25,10035803,Sea,0.7
614,2017,Africa,12651.0,16.24,11.63,43.71,14.17,14.25,10035803,Land,19.7
615,2017,Africa,57060.0,16.05,68.07,0.25,13.83,1.8,10035803,Air,79.6
616,2017,Africa,57060.0,16.05,68.07,0.25,13.83,1.8,10035803,Sea,0.7
617,2017,Africa,57060.0,16.05,68.07,0.25,13.83,1.8,10035803,Land,19.7
618,2017,Africa,22762.0,32.9,13.51,30.35,6.7,16.54,10035803,Air,79.6
619,2017,Africa,22762.0,32.9,13.51,30.35,6.7,16.54,10035803,Sea,0.7
620,2017,Africa,22762.0,32.9,13.51,30.35,6.7,16.54,10035803,Land,19.7
621,2017,Africa,22261.0,13.09,32.46,22.67,21.56,10.22,10035803,Air,79.6
622,2017,Africa,22261.0,13.09,32.46,22.67,21.56,10.22,10035803,Sea,0.7
623,2017,Africa,22261.0,13.09,32.46,22.67,21.56,10.22,10035803,Land,19.7
624,2017,Africa,99044.0,22.39,26.85,22.89,13.91,13.95,10035803,Air,79.6
625,2017,Africa,99044.0,22.39,26.85,22.89,13.91,13.95,10035803,Sea,0.7
626,2017,Africa,99044.0,22.39,26.85,22.89,13.91,13.95,10035803,Land,19.7
627,2017,Africa,318023.0,17.46,40.43,15.7,17.8,8.6,10035803,Air,79.6
628,2017,Africa,318023.0,17.46,40.43,15.7,17.8,8.6,10035803,Sea,0.7
629,2017,Africa,318023.0,17.46,40.43,15.7,17.8,8.6,10035803,Land,19.7
630,2017,West Asia,16764.0,4.55,68.85,6.74,16.45,3.41,10035803,Air,79.6
631,2017,West Asia,16764.0,4.55,68.85,6.74,16.45,3.41,10035803,Sea,0.7
632,2017,West Asia,16764.0,4.55,68.85,6.74,16.45,3.41,10035803,Land,19.7
633,2017,West Asia,56230.0,0.82,9.26,84.72,1.81,3.38,10035803,Air,79.6
634,2017,West Asia,56230.0,0.82,9.26,84.72,1.81,3.38,10035803,Sea,0.7
635,2017,West Asia,56230.0,0.82,9.26,84.72,1.81,3.38,10035803,Land,19.7
636,2017,West Asia,58131.0,27.21,69.27,0.02,2.6,0.9,10035803,Air,79.6
637,2017,West Asia,58131.0,27.21,69.27,0.02,2.6,0.9,10035803,Sea,0.7
638,2017,West Asia,58131.0,27.21,69.27,0.02,2.6,0.9,10035803,Land,19.7
639,2017,West Asia,107217.0,1.6,69.74,26.26,1.9,0.5,10035803,Air,79.6
640,2017,West Asia,107217.0,1.6,69.74,26.26,1.9,0.5,10035803,Sea,0.7
641,2017,West Asia,107217.0,1.6,69.74,26.26,1.9,0.5,10035803,Land,19.7
642,2017,West Asia,52976.0,4.47,80.79,9.03,4.27,1.45,10035803,Air,79.6
643,2017,West Asia,52976.0,4.47,80.79,9.03,4.27,1.45,10035803,Sea,0.7
644,2017,West Asia,52976.0,4.47,80.79,9.03,4.27,1.45,10035803,Land,19.7
645,2017,West Asia,33251.0,56.75,37.6,0.26,2.5,2.89,10035803,Air,79.6
646,2017,West Asia,33251.0,56.75,37.6,0.26,2.5,2.89,10035803,Sea,0.7
647,2017,West Asia,33251.0,56.75,37.6,0.26,2.5,2.89,10035803,Land,19.7
648,2017,West Asia,67238.0,1.87,94.64,0.76,2.34,0.4,10035803,Air,79.6
649,2017,West Asia,67238.0,1.87,94.64,0.76,2.34,0.4,10035803,Sea,0.7
650,2017,West Asia,67238.0,1.87,94.64,0.76,2.34,0.4,10035803,Land,19.7
651,2017,West Asia,21695.0,5.13,20.0,54.87,7.23,12.77,10035803,Air,79.6
652,2017,West Asia,21695.0,5.13,20.0,54.87,7.23,12.77,10035803,Sea,0.7
653,2017,West Asia,21695.0,5.13,20.0,54.87,7.23,12.77,10035803,Land,19.7
654,2017,West Asia,44258.0,18.28,68.93,3.78,5.24,3.77,10035803,Air,79.6
655,2017,West Asia,44258.0,18.28,68.93,3.78,5.24,3.77,10035803,Sea,0.7
656,2017,West Asia,44258.0,18.28,68.93,3.78,5.24,3.77,10035803,Land,19.7
657,2017,West Asia,457760.0,9.94,62.66,21.93,3.34,2.13,10035803,Air,79.6
658,2017,West Asia,457760.0,9.94,62.66,21.93,3.34,2.13,10035803,Sea,0.7
659,2017,West Asia,457760.0,9.94,62.66,21.93,3.34,2.13,10035803,Land,19.7
660,2017,South Asia,149176.0,4.24,43.57,37.33,8.73,6.13,10035803,Air,79.6
661,2017,South Asia,149176.0,4.24,43.57,37.33,8.73,6.13,10035803,Sea,0.7
662,2017,South Asia,149176.0,4.24,43.57,37.33,8.73,6.13,10035803,Land,19.7
663,2017,South Asia,2156557.0,4.66,83.7,10.28,0.67,0.66,10035803,Air,79.6
664,2017,South Asia,2156557.0,4.66,83.7,10.28,0.67,0.66,10035803,Sea,0.7
665,2017,South Asia,2156557.0,4.66,83.7,10.28,0.67,0.66,10035803,Land,19.7
666,2017,South Asia,25267.0,0.0,70.42,0.0,19.72,9.86,10035803,Air,79.6
667,2017,South Asia,25267.0,0.0,70.42,0.0,19.72,9.86,10035803,Sea,0.7
668,2017,South Asia,25267.0,0.0,70.42,0.0,19.72,9.86,10035803,Land,19.7
669,2017,South Asia,42641.0,5.86,80.06,0.25,5.83,7.99,10035803,Air,79.6
670,2017,South Asia,42641.0,5.86,80.06,0.25,5.83,7.99,10035803,Sea,0.7
671,2017,South Asia,42641.0,5.86,80.06,0.25,5.83,7.99,10035803,Land,19.7
672,2017,South Asia,66150.0,5.68,1.43,68.56,10.49,13.83,10035803,Air,79.6
673,2017,South Asia,66150.0,5.68,1.43,68.56,10.49,13.83,10035803,Sea,0.7
674,2017,South Asia,66150.0,5.68,1.43,68.56,10.49,13.83,10035803,Land,19.7
675,2017,South Asia,164018.0,6.08,73.48,0.28,12.15,8.01,10035803,Air,79.6
676,2017,South Asia,164018.0,6.08,73.48,0.28,12.15,8.01,10035803,Sea,0.7
677,2017,South Asia,164018.0,6.08,73.48,0.28,12.15,8.01,10035803,Land,19.7
678,2017,South Asia,44266.0,6.85,26.98,4.03,1.37,60.77,10035803,Air,79.6
679,2017,South Asia,44266.0,6.85,26.98,4.03,1.37,60.77,10035803,Sea,0.7
680,2017,South Asia,44266.0,6.85,26.98,4.03,1.37,60.77,10035803,Land,19.7
681,2017,South Asia,303590.0,16.95,68.16,1.46,10.8,2.63,10035803,Air,79.6
682,2017,South Asia,303590.0,16.95,68.16,1.46,10.8,2.63,10035803,Sea,0.7
683,2017,South Asia,303590.0,16.95,68.16,1.46,10.8,2.63,10035803,Land,19.7
684,2017,South Asia,2951665.0,6.07,78.42,10.79,2.39,2.33,10035803,Air,79.6
685,2017,South Asia,2951665.0,6.07,78.42,10.79,2.39,2.33,10035803,Sea,0.7
686,2017,South Asia,2951665.0,6.07,78.42,10.79,2.39,2.33,10035803,Land,19.7
687,2017,South East Asia,43973.0,20.76,61.87,0.57,13.93,2.87,10035803,Air,79.6
688,2017,South East Asia,43973.0,20.76,61.87,0.57,13.93,2.87,10035803,Sea,0.7
689,2017,South East Asia,43973.0,20.76,61.87,0.57,13.93,2.87,10035803,Land,19.7
690,2017,South East Asia,322126.0,7.05,76.01,0.14,14.36,2.44,10035803,Air,79.6
691,2017,South East Asia,322126.0,7.05,76.01,0.14,14.36,2.44,10035803,Sea,0.7
692,2017,South East Asia,322126.0,7.05,76.01,0.14,14.36,2.44,10035803,Land,19.7
693,2017,South East Asia,56952.0,5.79,85.57,3.14,2.43,3.07,10035803,Air,79.6
694,2017,South East Asia,56952.0,5.79,85.57,3.14,2.43,3.07,10035803,Sea,0.7
695,2017,South East Asia,56952.0,5.79,85.57,3.14,2.43,3.07,10035803,Land,19.7
696,2017,South East Asia,53963.0,26.81,43.63,0.56,8.32,20.67,10035803,Air,79.6
697,2017,South East Asia,53963.0,26.81,43.63,0.56,8.32,20.67,10035803,Sea,0.7
698,2017,South East Asia,53963.0,26.81,43.63,0.56,8.32,20.67,10035803,Land,19.7
699,2017,South East Asia,175852.0,15.84,37.5,0.03,42.3,4.34,10035803,Air,79.6
700,2017,South East Asia,175852.0,15.84,37.5,0.03,42.3,4.34,10035803,Sea,0.7
701,2017,South East Asia,175852.0,15.84,37.5,0.03,42.3,4.34,10035803,Land,19.7
702,2017,South East Asia,140087.0,11.42,78.45,0.01,6.44,3.68,10035803,Air,79.6
703,2017,South East Asia,140087.0,11.42,78.45,0.01,6.44,3.68,10035803,Sea,0.7
704,2017,South East Asia,140087.0,11.42,78.45,0.01,6.44,3.68,10035803,Land,19.7
705,2017,South East Asia,23771.0,15.34,77.48,0.07,2.5,4.61,10035803,Air,79.6
706,2017,South East Asia,23771.0,15.34,77.48,0.07,2.5,4.61,10035803,Sea,0.7
707,2017,South East Asia,23771.0,15.34,77.48,0.07,2.5,4.61,10035803,Land,19.7
708,2017,South East Asia,7851.0,7.61,74.25,9.49,4.02,4.64,10035803,Air,79.6
709,2017,South East Asia,7851.0,7.61,74.25,9.49,4.02,4.64,10035803,Sea,0.7
710,2017,South East Asia,7851.0,7.61,74.25,9.49,4.02,4.64,10035803,Land,19.7
711,2017,South East Asia,824575.0,11.42,66.89,0.43,17.21,4.05,10035803,Air,79.6
712,2017,South East Asia,824575.0,11.42,66.89,0.43,17.21,4.05,10035803,Sea,0.7
713,2017,South East Asia,824575.0,11.42,66.89,0.43,17.21,4.05,10035803,Land,19.7
714,2017,East Asia,247235.0,49.34,45.55,0.01,3.96,1.14,10035803,Air,79.6
715,2017,East Asia,247235.0,49.34,45.55,0.01,3.96,1.14,10035803,Sea,0.7
716,2017,East Asia,247235.0,49.34,45.55,0.01,3.96,1.14,10035803,Land,19.7
717,2017,East Asia,222527.0,62.64,32.97,0.01,3.59,0.78,10035803,Air,79.6
718,2017,East Asia,222527.0,62.64,32.97,0.01,3.59,0.78,10035803,Sea,0.7
719,2017,East Asia,222527.0,62.64,32.97,0.01,3.59,0.78,10035803,Land,19.7
720,2017,East Asia,142383.0,41.07,52.12,0.0,4.37,2.44,10035803,Air,79.6
721,2017,East Asia,142383.0,41.07,52.12,0.0,4.37,2.44,10035803,Sea,0.7
722,2017,East Asia,142383.0,41.07,52.12,0.0,4.37,2.44,10035803,Land,19.7
723,2017,East Asia,47043.0,29.73,67.55,0.01,2.27,0.44,10035803,Air,79.6
724,2017,East Asia,47043.0,29.73,67.55,0.01,2.27,0.44,10035803,Sea,0.7
725,2017,East Asia,47043.0,29.73,67.55,0.01,2.27,0.44,10035803,Land,19.7
726,2017,East Asia,4107.0,9.66,52.62,6.85,18.68,12.19,10035803,Air,79.6
727,2017,East Asia,4107.0,9.66,52.62,6.85,18.68,12.19,10035803,Sea,0.7
728,2017,East Asia,4107.0,9.66,52.62,6.85,18.68,12.19,10035803,Land,19.7
729,2017,East Asia,663295.0,50.43,44.27,0.06,3.91,1.33,10035803,Air,79.6
730,2017,East Asia,663295.0,50.43,44.27,0.06,3.91,1.33,10035803,Sea,0.7
731,2017,East Asia,663295.0,50.43,44.27,0.06,3.91,1.33,10035803,Land,19.7
732,2017,Australasia,324243.0,8.53,37.32,0.06,52.23,1.86,10035803,Air,79.6
733,2017,Australasia,324243.0,8.53,37.32,0.06,52.23,1.86,10035803,Sea,0.7
734,2017,Australasia,324243.0,8.53,37.32,0.06,52.23,1.86,10035803,Land,19.7
735,2017,Australasia,56597.0,7.7,40.91,0.16,47.26,3.97,10035803,Air,79.6
736,2017,Australasia,56597.0,7.7,40.91,0.16,47.26,3.97,10035803,Sea,0.7
737,2017,Australasia,56597.0,7.7,40.91,0.16,47.26,3.97,10035803,Land,19.7
738,2017,Australasia,5219.0,5.01,53.6,20.81,14.26,6.32,10035803,Air,79.6
739,2017,Australasia,5219.0,5.01,53.6,20.81,14.26,6.32,10035803,Sea,0.7
740,2017,Australasia,5219.0,5.01,53.6,20.81,14.26,6.32,10035803,Land,19.7
741,2017,Australasia,386059.0,8.36,38.05,0.33,51.03,2.22,10035803,Air,79.6
742,2017,Australasia,386059.0,8.36,38.05,0.33,51.03,2.22,10035803,Sea,0.7
743,2017,Australasia,386059.0,8.36,38.05,0.33,51.03,2.22,10035803,Land,19.7
744,2017,Not Classified elsewhere,23456.0,12.98,58.19,1.15,7.77,19.92,10035803,Air,79.6
745,2017,Not Classified elsewhere,23456.0,12.98,58.19,1.15,7.77,19.92,10035803,Sea,0.7
746,2017,Not Classified elsewhere,23456.0,12.98,58.19,1.15,7.77,19.92,10035803,Land,19.7
747,2017,Grand Total,10035803.0,13.78,59.01,4.93,19.33,2.95,10035803,Air,79.6
748,2017,Grand Total,10035803.0,13.78,59.01,4.93,19.33,2.95,10035803,Sea,0.7
749,2017,Grand Total,10035803.0,13.78,59.01,4.93,19.33,2.95,10035803,Land,19.7
